9.600194	9.847159
9.924591	11.757109
8.299480	8.801926
8.282714	8.093180
7.489480	7.847590
8.845419	7.363717
8.813363	8.113615
8.829643	8.689453
9.182858	10.083625
9.933900	8.590750
9.839613	11.637132
8.448095	8.507094
9.689380	9.581515
9.278154	9.247570
9.081606	9.297454
9.033836	9.446695
7.446991	6.331665
8.677978	9.379758
9.747316	8.737858
7.464046	8.074159
7.066423	7.977995
9.136265	9.801990
6.265666	6.205382
9.399434	9.402119
9.023530	9.476133
7.277441	8.394270
7.432493	8.128640
7.353809	7.375572
9.534314	10.839032
9.051318	9.042420
9.789909	10.834291
8.895281	9.353330
8.586413	9.994249
9.388917	9.004355
7.482880	7.035439
11.475434	12.431070
10.251673	10.501830
7.199577	6.523119
8.472206	9.411499
6.519395	7.399299
9.042328	9.524403
10.264113	9.616004
9.445959	11.756935
9.657946	10.339762
8.417967	8.032127
7.501043	8.032615
9.105047	7.871235
7.462065	5.775617
9.442473	8.351830
8.176589	9.968437
8.437768	8.356418
9.488301	10.111437
8.684815	9.695709
9.731344	8.748822
9.638454	8.699876
9.010399	8.455381
10.400744	9.268386
7.350813	7.191105
9.307466	9.847088
7.899519	8.449248
7.966094	7.256305
9.892981	10.583968
8.427714	8.230518
9.427911	8.530484
9.413807	9.294395
9.766987	9.319826
9.246518	7.986340
7.453037	7.969973
8.838973	8.853680
8.164914	7.185545
8.064116	7.204371
9.541259	9.641399
9.213984	8.766549
8.921023	9.335712
9.742750	8.186273
8.425686	7.651471
9.673733	10.723583
8.866251	9.215509
7.925748	8.554334
9.158450	10.270076
7.019276	7.221505
10.650050	9.928336
8.365558	6.508102
7.069011	7.243259
8.146324	7.544867
8.204097	7.394677
7.554846	9.051001
10.591680	12.107733
9.067460	8.290465
8.748098	9.448934
10.185774	8.911827
10.687860	10.801805
9.337179	10.310934
7.718770	8.771564
11.191332	10.972249
8.994323	8.781529
10.413545	10.625678
10.364534	9.827955
8.992429	8.880069
9.785752	9.563648
10.471125	12.325793
9.938423	9.433746
10.093873	10.010452
9.441021	9.251533
6.558251	5.535431
9.043978	8.451680
7.954148	7.681960
7.208633	6.075827
9.645793	8.545280
8.837190	8.849627
10.616295	10.824143
10.398553	10.047542
8.612828	9.914199
11.010610	10.860836
7.139071	8.204550
9.548085	11.063326
9.449890	9.183972
7.299028	6.352361
9.387173	9.074355
8.801505	9.663644
9.701703	8.677794
8.876915	11.029629
8.374150	7.558863
9.406195	8.952503
8.618946	8.859982
8.765121	8.483252
10.916109	11.162207
9.099859	10.580874
8.564565	6.407484
8.790414	9.519599
8.722675	10.560912
6.426882	7.837724
6.493846	7.600853
9.207590	10.214028
8.365047	6.978410
9.960300	10.990064
9.747525	7.855767
9.767605	10.622254
8.172405	7.404885
9.156682	7.854815
9.927483	11.898270
6.986946	6.059976
10.512568	10.141371
9.703084	7.319853
8.924193	9.942275
10.051917	11.070002
7.486981	8.120067
8.547653	7.448292
7.759102	6.004689
9.785907	9.569864
7.780545	10.355410
10.037263	10.648328
7.881056	7.690840
10.132468	11.354497
7.206661	7.477236
8.115257	7.400248
8.426301	6.689805
8.041691	8.973558
9.619307	10.041212
10.175107	11.883345
9.089965	7.815174
9.884401	10.510978
8.852669	10.022587
9.307171	10.370331
9.416826	8.135049
9.332222	8.321980
9.347079	9.296141
7.735376	7.150205
9.107843	8.298113
10.818482	10.403503
9.866247	10.388552
8.229017	10.384497
10.477992	9.560082
6.907498	6.291603
8.123635	6.466540
7.335982	7.126469
8.457219	8.714777
8.648265	9.621211
8.018723	7.487106
9.223017	8.537103
8.721606	7.681991
9.537277	8.842833
8.449500	7.427048
9.406615	10.088527
10.187483	10.442813
8.851992	10.701625
8.803765	7.464080
8.535382	8.940421
8.858435	9.579745
8.144790	9.028669
8.894097	6.930412
8.655433	11.732080
8.702732	8.202705
9.163691	9.668952
9.040997	8.261850
8.318747	8.460970
9.117316	9.724633
8.898874	9.838902
8.468618	8.456195
7.800909	7.486437
8.374860	8.057596
9.086958	8.162216
8.943425	7.675975
9.264386	7.989479
9.388044	10.809233
9.955868	9.603644
8.553237	7.442460
9.085775	9.346332
9.499679	11.638681
9.660953	9.389373
7.228607	7.209447
8.188734	8.186333
9.053322	8.416702
7.999566	7.588358
8.257110	9.884689
9.700624	9.042159
8.872815	9.890894
9.402163	8.784273
10.171610	9.470959
8.973876	10.816814
9.280612	9.792746
9.227798	8.214851
8.211412	6.986012
8.338672	8.296977
8.998063	8.515563
9.756067	10.905704
9.422619	11.587474
9.573811	8.735314
9.198436	9.742577
9.780807	11.745321
9.506791	9.190890
9.517152	9.416618
9.021606	9.687950
9.226228	9.101135
9.947512	8.567042
6.948574	5.585110
9.143401	7.913376
9.002705	9.320658
9.062868	8.398499
8.437861	8.891182
7.935642	9.969202
6.569521	6.837244
7.957397	8.963167
9.583291	8.143768
9.213694	8.465637
8.999101	11.317599
9.686677	10.852341
9.323781	9.725150
8.977179	10.703268
8.961026	8.493126
10.388477	10.583655
8.121779	7.005282
9.711394	10.379545
9.495055	8.813345
8.845390	9.413262
9.966232	9.578302
9.455143	8.007288
10.105822	11.805434
10.749899	10.626118
9.512778	10.074920
7.791393	6.898996
7.927392	7.951583
7.796201	7.495208
9.689777	10.405083
8.166911	8.611995
7.734864	10.043284
9.741219	8.520468
8.452079	8.255085
9.632213	10.749634
9.967946	11.879316
9.517582	8.150196
10.286638	11.731010
7.365492	7.669510
7.374404	7.729522
10.344859	8.185814
9.551313	9.233451
5.639878	5.520587
10.593725	10.327328
10.619105	11.759009
8.850806	10.177159
10.145499	11.509040
10.035499	9.086895
8.316419	8.335378
8.091380	8.403507
7.694716	7.758641
9.905520	10.548072
7.687084	7.977975
8.294504	7.766890
9.569457	9.999468
9.655734	10.450375
8.225962	8.678699
6.539610	8.263137
8.348612	8.020865
9.060583	8.343218
9.210049	9.557284
10.595789	12.045083
6.223405	4.474124
8.880030	10.373243
8.325028	5.546661
7.070721	8.063002
9.186970	7.168970
8.765067	8.706703
8.098952	7.469767
7.236601	6.910391
9.554193	10.056138
9.981514	9.643557
9.064008	9.323728
9.228166	9.199141
7.952825	7.121527
8.485243	8.490077
8.110766	7.714985
9.762986	8.807495
9.896829	9.734586
9.619765	10.735475
9.304019	10.457579
7.901981	7.725904
8.082594	9.285942
10.299724	11.211135
9.259364	8.414937
9.330043	9.332002
10.564609	10.771728
9.192126	9.667718
9.535494	9.336663
7.152243	8.409034
9.376071	10.101013
7.991994	7.827943
9.702676	9.036354
9.446020	9.867030
7.891928	10.188312
8.140409	8.016058
6.489379	6.787521
10.389992	8.561369
9.241916	8.989971
8.386605	8.234041
9.302996	7.564948
9.367938	11.329943
7.933107	7.979531
7.835851	8.838049
7.876588	9.653073
9.378103	10.577960
9.517537	10.000895
7.402129	8.716329
9.329863	9.613254
10.675448	9.052537
9.163724	8.814600
9.525181	7.309947
10.266407	11.518048
8.887693	8.626550
9.550122	10.488860
8.670835	8.569699
8.102017	7.199600
10.245995	10.578387
8.884007	10.711069
9.975662	9.414487
5.354870	4.408096
9.293401	8.886966
10.768811	10.287728
9.272753	9.800919
8.363234	5.662636
9.294505	10.192296
8.614535	8.360833
8.490871	9.144576
9.818618	12.794627
9.232412	10.390142
10.513514	12.156042
8.678315	10.040593
8.327038	6.958919
10.042826	10.464058
9.321229	8.837625
8.075012	8.750672
9.261962	9.209324
8.125580	9.674680
9.103244	9.458123
8.535972	9.055512
8.497930	9.336320
9.067295	8.718409
10.201366	10.050519
10.457502	10.878530
7.931443	6.293436
7.339439	7.020607
9.034952	9.399923
8.460875	7.264833
10.161615	8.198122
8.475176	7.616576
8.662110	9.867477
9.585716	9.608510
7.202637	7.880627
10.867092	10.442217
10.108026	10.150072
9.540062	7.919829
10.117011	9.705930
8.201226	8.561375
11.188173	10.977821
8.261496	8.449120
8.690370	8.146872
8.709706	10.279813
8.980388	7.971383
8.600630	8.382709
7.595507	8.483621
9.440566	9.696995
8.923445	9.202596
6.745615	7.310415
9.513160	9.590540
8.478133	8.417063
8.521880	7.773090
8.019368	8.789882
8.676029	8.172045
8.105824	8.669478
10.215380	10.210033
10.629368	10.938483
6.970675	8.270312
8.397045	8.146987
8.185715	9.577907
10.048438	10.253594
8.194971	8.377893
7.967338	7.266858
9.569539	9.147789
9.092974	10.137701
9.241275	10.814505
8.523788	9.845125
8.593029	9.126072
8.708243	7.758033
9.331836	10.078953
8.189525	7.663169
8.229250	6.886714
7.694646	7.587821
9.113182	8.414672
11.078591	10.658183
9.041520	9.339893
8.250659	7.382802
8.377454	7.690484
8.217690	7.528976
9.056167	8.467208
9.065032	9.063945
7.258732	5.807557
7.189934	6.972929
9.814481	10.235846
7.125568	6.983493
8.343582	9.638325
8.845885	8.856845
7.616763	7.483198
10.060751	11.513412
8.251312	8.300833
9.320437	9.457428
8.823061	8.877280
8.624313	9.423123
8.015917	9.458895
7.671024	7.363748
8.790285	7.750611
9.686131	9.498706
8.006932	7.613679
8.122349	8.102342
8.956273	10.508349
9.489984	9.757854
7.630589	7.565609
10.441275	9.130023
9.241585	10.649317
10.534629	11.082106
7.997608	8.270741
9.017637	9.296801
9.676175	8.191641
6.806608	6.773421
10.498673	11.360640
8.926297	6.819278
7.781007	8.744676
8.731919	7.916569
7.905455	7.352046
9.484915	9.119959
10.008840	11.172228
7.004149	5.805040
9.485372	9.556292
10.365668	11.816571
9.232996	9.630511
8.702835	10.002880
8.463914	7.944261
9.477106	10.893954
8.962123	8.866875
8.541455	8.472825
8.537918	8.487694
9.557680	11.454519
7.355809	8.119302
8.189932	8.766376
10.336924	8.639385
9.401258	7.839509
8.570961	8.361824
9.682805	9.015041
8.310643	9.261975
9.577632	9.454834
8.477773	8.057544
8.743193	9.525228
7.738953	9.404463
10.043569	8.856982
8.490918	7.712164
9.325727	8.127489
7.487668	7.691476
9.286433	7.956870
10.147015	9.642642
9.734261	10.283021
8.487876	8.152742
6.227003	5.743011
9.813248	9.193773
7.229393	6.245245
7.004727	4.453233
9.484980	8.977941
8.138244	8.740679
9.359542	10.003632
10.035603	10.013346
7.760102	7.421125
7.218823	7.289156
9.760258	8.713307
9.701510	10.909947
11.268043	10.705135
8.482034	7.951780
8.980991	7.821691
8.957872	11.162302
9.237037	9.760950
8.606718	10.233382
8.332937	7.356121
8.258631	9.692536
10.646980	9.818754
8.409235	7.915704
7.883360	8.224377
6.990767	6.432264
10.241048	9.468035
8.067819	5.795315
8.436649	9.436237
7.251191	7.357642
8.951945	8.333342
8.385624	9.372161
9.164241	9.454896
7.982078	8.295520
8.047657	9.118476
10.307607	9.766435
9.659663	9.618441
8.437164	9.864962
8.780313	10.661186
9.238449	9.257245
9.513798	8.596908
9.639612	9.152473
9.492828	10.886516
8.783641	7.811563
7.167227	5.814011
7.812998	8.314954
8.591412	8.413645
10.135398	8.936851
10.713657	9.727364
9.023646	6.157613
9.401307	9.469147
10.165070	10.421427
8.363088	7.779235
8.214405	8.136310
9.200544	7.712184
9.729721	8.286395
9.616895	10.080885
9.691701	10.090784
9.606220	9.483951
9.496066	10.189103
9.784566	8.124195
9.490436	9.707997
9.406785	10.730885
10.149524	11.748928
9.256918	11.559327
8.917862	8.153888
8.877583	9.749735
7.543296	8.986846
7.123775	7.922460
9.775058	11.657303
8.654237	8.915880
8.290148	7.233947
9.285963	11.159351
7.680416	8.150078
10.970239	9.655642
8.637891	8.631385
7.974720	7.384225
10.030248	8.422940
9.407664	10.086611
7.762977	6.358226
8.389321	8.446640
10.089699	11.080252
10.381846	9.661190
11.829721	11.880046
7.275695	6.554547
8.533739	7.667144
8.911651	9.317681
10.088592	9.297215
9.779167	10.364710
9.441630	10.427586
10.245735	9.654995
8.622875	8.759445
8.959546	8.866426
10.487035	10.310370
9.757727	9.413117
8.819281	7.936526
9.216081	8.390617
10.449560	10.976739
8.746845	7.728674
9.078822	9.663172
9.741630	8.981505
8.649909	9.013737
7.428549	9.187558
10.532961	11.566462
10.408822	10.174495
9.695956	9.325815
7.949793	9.649849
8.604863	10.672779
9.103304	8.497157
9.384312	9.966312
8.548412	7.734745
10.259656	10.588347
8.649105	7.814911
9.376891	10.458769
8.994249	10.073377
9.399192	8.398861
10.207668	12.015750
7.686200	5.729531
9.151959	10.166583
8.375605	9.476066
10.788549	10.261909
8.643316	10.070265
9.869859	10.870877
6.911441	6.242980
9.210435	8.841336
8.407064	8.003398
8.428310	6.987401
8.113339	6.563655
8.805853	8.404890
8.886501	7.763628
8.421949	9.624932
8.114072	8.334507
9.910240	10.920629
9.080604	9.022995
8.809573	9.886088
8.715180	8.562076
10.537845	11.134742
10.119315	10.649410
8.278932	8.800050
8.298859	6.403863
9.056647	10.805708
10.944241	11.848679
7.960355	8.060389
10.208907	8.655556
8.613267	8.093262
9.455743	10.354465
9.597248	9.627778
8.851056	9.720400
9.083367	9.344729
8.887833	8.081876
9.925472	9.320611
9.313078	7.386985
8.923305	8.750156
8.299323	8.350571
8.931881	8.026999
9.418182	10.366729
8.269528	8.117238
10.426717	10.624181
8.779435	8.365653
7.723055	7.740711
9.995545	9.211809
9.282833	9.981424
8.569788	8.884067
8.807490	8.949051
7.732846	6.875060
7.414272	9.501259
8.855880	8.718249
8.405542	8.287381
8.216507	8.453897
7.995457	6.287751
10.170367	10.129067
10.050555	7.562968
8.083380	7.416978
8.391456	9.687137
10.936863	11.863384
8.528918	8.320494
8.762560	8.672776
6.903027	6.428478
9.294185	9.596426
7.483886	7.434652
8.779879	8.807121
7.509614	7.254922
9.668519	9.283228
6.381670	5.701967
10.990300	11.847549
7.789767	7.939763
9.813704	10.333729
8.964691	10.392049
8.047011	7.376063
9.441575	9.587271
8.021226	7.647491
9.136720	9.691967
8.912143	9.617380
8.405116	7.684483
9.060611	9.113524
8.814481	9.177891
8.647962	8.294932
9.025683	9.198009
8.974187	9.381356
9.604737	10.336810
9.427790	9.427632
9.972380	7.529315
8.785458	8.657390
7.012980	6.560449
9.751771	8.489158
7.242646	9.264161
9.356657	8.983240
8.848384	8.114341
7.824863	7.080761
8.625501	8.457847
9.026919	10.491148
6.905818	8.876629
8.254631	6.734782
7.753427	7.618438
8.021090	8.206316
9.079954	9.723511
9.344302	8.039800
6.258215	7.926658
9.049587	9.419651
9.038569	9.540139
8.607350	8.013842
9.372077	10.489625
7.821761	8.399481
10.467141	11.630741
10.731545	10.785725
9.151567	10.429292
9.823169	11.309229
8.607684	9.809405
9.097478	9.578078
9.547384	9.493168
8.585267	9.525605
9.551200	8.964609
9.715124	9.642333
7.901897	8.805625
10.842583	7.844210
9.293397	10.614850
7.663756	8.067052
8.728679	9.921986
8.264667	9.302505
9.744051	10.781721
9.157782	8.561626
9.025200	8.766972
7.695681	6.542684
8.928393	10.032676
9.844297	9.396286
7.647343	7.367737
7.599117	9.516498
7.954413	7.067145
8.189714	6.129907
9.299451	10.281685
8.298584	8.552162
8.921540	8.737840
8.724913	10.314760
8.972937	9.204509
8.166017	7.687583
10.417221	10.732641
8.288491	8.413607
10.931849	10.518657
9.924397	10.305877
8.938750	8.146211
9.262596	9.173023
8.515778	7.731255
9.110824	8.996103
8.577294	10.152988
11.530642	12.677736
9.328817	8.544701
9.360826	9.622037
7.851553	8.128894
9.773313	10.516810
9.257034	9.347998
9.829263	11.501507
8.997766	10.272098
8.973650	7.609996
8.955314	8.765317
8.919183	7.321177
8.959886	8.410260
10.296925	10.732184
7.796942	7.270447
9.382309	8.365578
9.667314	9.850072
9.733553	10.866631
9.367777	9.792351
7.917324	6.474107
7.099365	8.697944
9.350231	10.708507
9.873408	9.575296
8.903789	8.752733
9.453486	8.751569
7.317811	5.924789
8.488751	7.007129
9.773313	8.329156
8.694565	9.111287
7.561678	7.801214
9.569236	8.897188
8.739942	10.147654
8.624600	10.841945
8.651831	9.122222
8.753837	10.213520
11.114979	10.302001
8.863621	8.608628
9.926472	10.661323
8.857742	9.563323
8.940811	10.265279
10.196426	13.032662
7.661808	7.625310
10.036345	11.536326
7.844624	7.947610
9.502967	8.811629
9.536812	9.821565
7.481871	7.903368
9.077973	9.133440
10.247603	10.831390
7.307784	6.809556
10.641167	9.549016
9.461191	9.093548
7.171747	7.504415
7.898636	7.270339
6.919647	9.991649
8.385797	8.919053
8.695413	8.383337
8.175804	7.788680
9.023199	10.789003
9.332793	9.776658
11.326742	11.162481
10.529486	10.194689
8.985495	7.118468
10.258928	9.264825
7.909176	8.230312
7.110557	7.109099
10.422324	11.201603
8.238505	8.585626
9.667419	12.833844
9.926646	10.204217
9.451324	9.999227
10.758182	9.336443
9.084033	10.366785
8.841381	9.738706
8.262085	8.005503
8.204069	8.253847
8.635994	8.387683
10.195053	10.250558
9.192672	9.625520
9.234508	10.614617
7.787332	8.883468
8.685982	8.716621
9.521738	8.700061
10.824794	11.505594
7.293007	6.341464
9.455283	10.265527
7.516155	8.820530
10.904187	11.706651
9.668781	9.936527
7.603662	7.004177
8.837646	9.066433
6.939288	6.462365
8.032050	8.718090
8.213069	8.396064
8.435974	7.836643
9.526718	10.236208
10.146647	10.576747
8.300831	6.592699
