45951	2.768747	0.826444	1
32668	11.257745	0.112771	3
7199	2.674559	0.821417	2
20342	0.000000	1.275683	2
51730	9.402236	1.573597	3
5943	7.374217	1.510347	2
49007	10.221443	1.537395	3
37082	8.532235	1.692987	3
31565	10.872987	1.424570	3
16296	8.876165	1.575091	2
39478	5.174230	0.931148	1
42047	10.160942	1.563971	3
33731	5.078363	0.662709	1
77593	15.216787	0.369749	1
40133	13.583146	1.564619	3
61038	10.243154	0.092038	1
42411	3.329442	0.803667	1
53253	0.919550	1.621464	1
45117	11.984875	1.076149	3
44317	2.058544	1.266290	1
12685	7.417724	0.853006	2
58103	3.462627	1.111394	1
71049	0.719952	1.382082	1
67970	15.397391	1.559654	1
2324	6.530703	0.123234	2
4824	1.700773	1.537278	2
65609	8.596181	1.219768	1
10060	4.599178	1.694747	2
36359	12.634562	1.403758	3
5177	2.397105	0.000644	2
73948	11.361219	0.157129	1
21410	9.377299	0.912706	3
72267	8.888915	1.047385	1
7257	0.418567	1.184120	2
6898	6.799859	1.522964	2
826	3.154163	0.314643	2
52730	2.542105	0.909056	1
36110	14.592990	1.042345	3
13564	0.644202	1.065796	2
32999	12.777859	1.270055	3
16482	0.000000	0.270873	2
45534	11.713299	1.443350	3
54789	3.569973	0.790651	1
8682	0.000000	1.229016	2
23825	8.286835	1.370503	3
4713	0.073548	0.130054	2
40948	11.468372	0.240792	3
6719	9.488922	0.184143	2
68278	12.512336	1.052132	1
28410	3.451703	1.412506	1
38326	9.601989	0.533943	3
6740	0.000000	0.826916	2
5795	2.438062	0.075582	2
48904	1.239765	0.114727	1
40447	14.022079	0.768617	3
3450	7.194240	0.702836	2
14623	2.369466	1.213702	2
65140	5.340172	0.310896	1
59079	11.110249	1.616233	1
37759	9.807568	0.120190	3
26826	8.319800	0.045682	3
36352	11.939334	0.136817	3
62024	8.194349	1.668809	1
40754	11.445119	0.322406	3
8746	6.405249	1.550904	2
35393	10.091720	0.653560	3
54578	12.682697	0.098176	3
48563	4.876745	1.614295	1
9388	2.928652	0.862424	2
29781	12.646417	1.466001	3
9163	1.341566	1.045977	2
32623	3.532070	0.206936	1
58832	3.323044	0.947733	1
6578	4.812799	1.046843	2
11260	2.471673	0.138210	2
11735	2.000961	1.542972	2
46510	7.660504	0.555031	3
40988	11.773259	1.562856	3
6744	5.711876	0.454942	2
30558	9.031536	0.586996	3
36823	0.000000	0.215317	1
29956	0.627563	1.115748	1
13769	0.000000	1.226279	2
14764	3.557532	0.903288	2
15722	0.000000	0.990301	2
47979	4.109528	0.844048	1
36050	11.569887	1.090690	3
58806	3.936296	0.721845	1
17141	11.067707	0.911374	3
53856	13.554149	1.451249	3
46414	2.394707	1.213983	1
71841	8.732271	1.454940	1
56319	9.687747	0.105917	3
7337	2.451078	1.316096	2
41411	10.390685	0.032667	3
27872	9.701417	0.480736	3
50888	5.831063	0.039676	1
18998	3.921902	1.647440	2
4957	3.136841	0.677976	2
27769	6.244206	0.980149	1
11393	4.501807	0.374881	2
33420	4.562244	1.616576	1
39485	2.595039	0.663078	1
4833	0.000000	0.224683	2
14366	7.075065	0.063612	2
5245	4.449174	0.845702	2
72709	12.464565	1.498555	1
16586	4.012028	0.110247	2
19074	10.456770	0.528960	3
27887	3.538125	1.258711	1
31807	0.000000	1.534413	1
6898	4.036522	1.302436	2
29428	11.533577	0.342844	3
68810	10.050452	0.155178	1
48358	9.596612	1.202550	3
9577	1.637498	0.267777	2
38193	3.586853	0.927034	1
27579	7.676230	0.012557	3
26984	13.553186	0.089562	3
13461	5.105445	0.142812	2
71344	7.547298	0.261493	1
9729	0.216525	0.610739	2
35066	10.643655	0.852691	3
24888	12.056038	0.803994	3
28657	9.171042	0.304769	3
12996	2.270883	1.261661	2
24222	3.904948	0.283834	1
48709	2.270106	0.424977	1
29944	10.058373	0.137197	3
74787	8.311298	0.003261	1
6054	4.443433	1.135313	2
67150	12.460324	0.800610	1
75431	11.881812	1.490586	1
34884	9.703104	0.036970	3
11570	4.656230	0.938516	2
26474	7.544602	1.046723	3
8490	2.466038	0.363790	2
25832	12.676090	0.378817	3
29541	12.151630	0.232345	3
11531	5.389372	1.192583	2
32263	10.507530	0.631256	3
12687	3.089631	0.466026	2
45348	13.502313	0.723767	3
17908	3.890387	1.162845	2
67750	7.136099	0.985549	1
20139	2.435846	0.655150	2
42175	2.250677	0.762511	1
12721	2.827179	1.604402	2
42808	4.209356	0.373627	1
35083	7.829062	0.979607	3
63932	2.741194	0.892712	1
6216	6.875576	1.150833	2
27302	12.718183	0.398048	3
22326	12.655884	0.541516	3
17087	0.000000	1.176703	2
79923	12.377300	0.119969	1
38935	0.000000	0.788641	1
37145	8.911213	1.229505	3
39095	8.760416	0.480445	3
8872	0.000000	1.574998	2
9251	1.531892	1.016809	2
13294	2.276531	1.549021	2
3490	1.701760	0.384370	2
53999	2.357979	1.686160	1
21064	9.610167	1.090277	3
40649	10.779587	0.106440	3
57196	4.499807	1.140517	1
24670	10.737232	1.522062	3
30766	4.896580	1.329464	1
30170	13.949395	1.064245	3
8186	2.582318	0.039236	2
50477	11.800875	0.936883	3
2859	1.517344	1.159842	2
53398	12.178966	0.921207	3
13654	8.618800	0.097381	3
34163	2.825444	0.418067	1
8823	5.929606	1.552581	2
70333	7.132781	0.609350	1
9915	6.266868	1.080791	2
33256	3.707248	1.158772	1
48976	11.773034	0.496958	3
23325	2.463319	0.443550	1
34624	12.450345	0.652771	3
41416	12.144230	0.328992	3
29589	10.150312	0.842560	3
73441	12.377042	0.922375	1
23765	9.733432	0.878340	3
18220	1.638287	0.080277	2
13335	6.102014	0.331854	2
35054	4.412662	1.403424	1
69852	7.453657	0.077644	1
30156	10.988932	1.371631	3
13180	0.466086	0.228493	2
81477	13.353273	0.981772	1
38552	4.967631	0.682884	1
50656	9.173816	0.124289	3
65301	11.367988	1.278714	1
57153	1.602200	0.155029	1
12446	5.738430	0.091679	2
18614	11.004363	1.447258	3
9771	4.810738	1.584785	2
14848	3.392621	1.545709	2
2388	0.000000	1.171678	2
52680	3.060154	1.431208	1
11483	0.000000	1.102794	2
26639	8.264832	0.872273	3
72668	15.910078	0.245615	1
9093	0.648683	1.305150	2
34995	10.274948	0.889190	3
30029	10.948080	1.342613	3
73138	9.460977	0.019611	1
10044	6.267352	0.671643	2
24454	8.399438	1.030743	3
72138	11.802711	0.246834	1
68387	6.789110	0.852847	1
9826	0.000000	1.255127	2
49617	0.885545	0.718515	1
1095	7.984520	0.994801	2
22809	8.283891	0.104849	3
44112	12.510294	0.647616	3
2820	6.748016	0.277150	2
6821	1.344384	1.308238	2
70016	10.587508	0.222015	1
27857	5.086941	1.114695	3
16049	0.000000	0.879053	2
24119	9.948747	0.812327	3
23964	4.769209	0.460044	3
4735	0.000000	1.112891	2
13064	8.775941	1.505288	2
36379	10.477614	0.347660	3
67224	7.885352	1.253976	1
10765	4.817924	0.760238	2
25558	10.943840	0.670445	3
50643	2.128824	0.232779	1
23749	3.728956	1.233075	1
34163	9.785918	0.826191	3
28470	12.083196	1.094092	3
22213	6.482881	0.390435	3
65894	12.296458	1.624036	1
39346	11.594787	0.153038	3
19501	10.029390	1.085448	3
71815	7.754459	0.436421	1
34433	12.411123	1.340285	3
5817	0.270264	1.131597	2
39830	8.608077	0.676077	3
15972	2.385572	0.279380	2
5783	6.367322	0.790811	2
38844	0.353439	0.509769	1
34330	6.541598	0.654937	3
35443	3.679830	0.811672	1
10425	3.003810	0.439350	2
39213	9.937882	0.807748	3
37977	11.322933	0.444645	3
30148	9.361792	1.656994	3
10616	2.155308	0.378167	2
5505	1.725597	0.889310	2
0	1.095568	1.077905	2
3923	0.000000	1.495466	2
9781	0.000000	0.041329	2
4561	3.166586	0.045069	2
29338	7.079993	1.678197	3
10453	2.172477	1.187982	2
75101	11.210580	0.857640	1
10071	5.985412	1.500892	2
175	0.000000	0.566606	2
33054	6.142538	1.414417	3
27910	10.265721	1.366199	3
20577	12.071688	1.462914	3
42345	11.623328	0.278068	3
8374	4.006285	0.450738	2
5341	0.380780	0.200472	2
7996	3.083391	1.524201	2
16389	0.691029	1.251849	2
43814	11.712421	0.627232	3
9361	4.937797	1.615382	2
31735	10.699317	1.037672	3
5920	6.310155	1.245696	2
67475	4.134845	0.517367	1
65297	8.432359	0.298649	1
27602	2.620300	0.669637	1
21224	2.663887	1.617607	2
8588	5.176594	1.686962	2
12769	4.960480	1.280118	2
41073	8.461395	1.313849	3
63671	7.670482	0.528469	1
11502	2.609983	1.030401	2
37357	9.891062	1.444051	3
29035	11.876838	1.575011	3
50051	2.381889	0.728371	1
42636	9.861812	1.387526	3
73631	9.539601	0.408549	1
22628	2.144164	0.266147	1
18472	8.766433	1.054649	3
12545	2.202093	0.406765	2
26181	13.425920	1.416278	3
52395	7.844828	0.200334	3
12303	1.732251	0.932118	2
11201	0.045261	0.968332	2
33966	8.206081	1.528678	3
30582	11.743503	0.765065	3
10712	1.163976	1.649329	2
26687	11.014276	0.147559	3
27646	4.145343	0.179144	1
25110	4.256680	1.184200	1
40519	12.468253	0.414650	3
36399	12.304228	1.229428	3
5219	6.315541	0.007114	2
40123	11.590408	1.554651	3
33861	11.304770	1.521434	3
47206	6.531907	0.915744	3
30731	11.595231	0.499498	3
55852	9.139715	0.651781	3
15075	8.711236	0.946514	2
66935	6.838005	1.246184	1
36959	8.296438	1.644456	3
7859	0.000000	1.167652	2
65330	10.135295	0.908377	1
67692	11.133721	0.677230	1
71500	9.419582	1.236920	1
74527	11.340621	0.986446	1
22962	10.481799	0.545965	3
50137	1.213796	0.391643	1
74776	4.419164	0.394682	1
47672	7.288413	0.057296	3
1826	2.032399	1.399442	2
70318	11.110998	0.148965	1
26847	11.136572	1.504884	3
70624	3.196429	0.843686	1
31171	11.154566	0.636000	3
8068	0.000000	0.086992	2
40552	12.206421	1.113045	3
28782	4.089033	0.126857	1
17846	3.809807	0.222327	2
42249	3.022907	1.518928	1
39852	5.156980	0.538941	1
75460	13.876300	1.118327	1
72818	11.270736	0.456734	1
15972	5.894124	0.861750	2
11422	1.368516	1.629574	2
33198	11.343733	0.051409	3
10665	3.289069	1.466081	2
24124	7.256664	0.024616	3
38479	3.528346	0.406387	1
87765	16.084514	0.084382	1
45122	10.288057	0.397924	3
40617	4.261073	0.435756	1
3944	7.558330	1.438509	2
25277	3.921682	1.546726	1
57932	9.132807	1.299438	3
47672	11.452809	1.462984	3
35139	11.212205	0.201746	3
43221	7.258715	0.809101	3
5022	5.328158	0.638198	2
46343	5.249962	0.166231	1
29872	7.507101	0.057749	3
23258	12.652942	1.365945	3
71556	12.937123	1.225039	1
45839	7.490439	0.822615	3
53805	3.973560	1.218026	1
28056	5.177750	0.381274	1
24926	2.008645	0.647118	1
72205	13.997185	0.484149	1
16256	2.893091	0.078749	2
11152	5.419429	1.589289	2
7697	0.000000	0.223978	2
68563	8.629127	1.689366	1
38790	9.204196	0.694582	3
26996	0.000000	0.326754	1
29174	6.799241	0.345523	3
759	1.437513	0.897906	2
59239	2.395247	1.265321	1
26261	12.930268	0.717213	3
28349	13.774271	0.326864	3
37599	11.942625	0.548582	3
41993	2.955486	1.211859	1
7061	3.920106	0.404477	2
31515	6.765162	1.247123	3
72149	15.293268	0.754356	1
35185	12.920138	0.013681	3
22917	9.759569	0.572569	3
49670	2.604391	1.396981	1
16918	2.173665	0.257542	2
71663	17.113484	1.696964	1
58033	11.325690	0.739397	1
48068	5.504803	0.327894	3
43381	11.034064	1.038606	3
27834	2.620688	1.597111	1
55860	7.157397	0.996080	3
50071	11.430947	1.519188	3
12694	6.815907	0.566413	2
14889	4.234845	1.303342	2
26475	11.604873	0.511513	3
8070	2.027694	1.294131	2
61102	11.506301	0.891550	1
74709	12.243095	0.192372	1
70859	8.736199	0.327566	1
70596	3.674065	0.318289	1
1118	0.000000	0.805995	2
74685	5.702898	1.677359	1
70725	14.129523	0.207040	1
46525	9.012650	0.992298	3
9705	0.792377	1.195312	2
9905	0.000000	0.299163	2
67490	10.645625	0.062919	1
33852	10.429313	0.935484	3
80083	13.730414	0.462654	1
9960	2.037541	1.624222	2
67048	11.681744	1.554564	1
69948	12.243849	0.005060	1
7811	0.000000	1.399219	2
54495	0.504028	0.424447	1
72473	14.442629	1.178175	1
15629	5.124696	1.509148	2
56085	10.670599	0.047750	3
33151	10.520055	1.390392	3
40329	12.053073	1.103965	3
34035	10.625602	0.224912	3
33440	8.302114	0.619913	3
10395	4.850738	0.364149	2
31576	11.579903	0.614722	3
37490	3.744052	1.693824	1
73210	14.324813	0.863444	1
63661	8.640052	0.183448	1
41277	11.946191	0.609078	3
668	8.974425	1.500530	3
12985	2.612687	1.154112	2
12212	7.153082	0.034512	3
23014	9.551718	0.626446	3
78031	6.334854	1.256219	1
67529	6.760430	1.265662	1
27697	4.400008	1.667811	1
69163	5.261740	0.748446	1
12299	1.758193	0.399518	2
2341	2.781261	0.437547	2
41650	7.815726	0.153297	3
6211	3.109977	1.089604	2
32940	9.744824	0.580500	3
33942	8.314826	1.481983	3
9930	1.103394	0.172892	2
33297	10.781187	0.141777	3
75560	13.159895	0.104291	1
4553	2.529145	1.099456	2
16565	2.832828	1.556462	2
5153	1.365051	1.574641	2
15514	5.361434	0.664271	2
2623	4.831151	0.577280	2
32817	1.228773	0.566267	1
26104	12.369537	0.304396	3
25720	11.494729	1.234691	3
39847	10.541754	1.512582	3
7015	4.973799	0.240495	2
16362	3.658161	1.106474	2
45726	10.805521	0.377724	3
45927	10.570940	0.426007	3
20890	9.403425	0.757967	3
67205	6.445383	1.251761	1
31560	13.091647	0.082376	3
25652	0.027376	0.252161	1
41692	0.413330	0.122786	1
74626	10.926300	0.377530	1
42397	12.177942	0.959078	3
5320	9.217298	1.015019	2
57555	4.197949	1.338815	1
7087	1.908979	1.077358	2
47104	4.245585	0.662057	1
50985	12.766236	1.506278	3
8331	0.118886	1.456978	2
46152	5.316942	0.170938	1
12936	2.849387	1.157384	2
48240	10.263716	1.407877	3
5226	4.216651	0.243293	2
15938	0.139761	1.485437	2
768	3.609990	1.041708	2
11686	4.243090	1.621741	2
33045	10.036725	1.104351	3
38050	11.871816	0.853337	3
71461	12.976528	0.518230	1
22333	10.902868	0.608689	3
16582	1.707523	0.832119	2
5837	2.844151	0.229341	2
62570	3.293842	0.757598	1
37362	8.768104	0.330728	3
24194	11.045222	0.304379	3
54981	13.140672	1.016183	3
7833	0.000000	1.324831	2
48537	2.539343	1.402361	1
30498	9.790354	1.652119	3
37102	8.115069	0.125613	3
28955	2.734259	1.448725	1
61948	6.803598	0.479390	1
7250	5.461023	0.959869	2
66815	3.216232	0.267922	1
46507	9.083358	1.208789	3
4854	4.116518	1.241859	2
10078	4.083057	1.139939	2
7960	10.102081	0.200826	2
70995	15.085233	1.348376	1
34765	7.694474	0.180787	3
25027	2.684575	0.792252	1
73598	12.294843	0.863253	1
8642	0.131451	0.746040	2
10017	3.939507	0.115198	2
44455	11.949483	1.597517	3
16438	2.629445	0.364943	2
7732	3.828208	0.963006	2
14260	0.000000	0.298106	2
34966	2.550082	1.054973	1
29188	3.889149	0.327646	1
9333	1.262944	0.256710	2
32602	1.366522	0.084489	1
10460	3.913627	0.159931	2
8827	0.187802	1.072164	2
22448	2.845871	1.374485	2
82043	11.216519	0.451588	1
25659	3.907283	1.305440	1
48029	1.940649	0.601627	1
9060	5.208026	1.426359	2
8169	3.780242	1.462257	2
6105	5.295516	0.541998	2
43572	12.597175	0.434122	3
45599	2.375573	1.177157	1
10184	4.088928	0.105102	2
12553	3.494568	1.629728	2
71010	12.298476	1.404614	1
49343	2.716488	1.571380	1
66430	13.243396	1.302929	1
38903	8.484841	0.616122	3
26638	6.581623	1.529800	3
40798	9.845929	0.274952	3
34159	5.620063	0.840199	3
7252	0.000000	0.753077	2
33686	9.574355	0.511625	3
44636	6.485722	1.667632	3
43298	10.387479	0.609323	3
44706	9.613460	0.338397	3
69788	9.228558	0.039684	1
17269	8.259402	1.169166	3
11224	0.665656	0.728896	2
28994	7.307494	0.603637	3
36573	11.112968	1.227528	3
8361	1.025629	0.910365	2
13377	3.180970	0.324184	2
32829	1.336951	1.694826	1
61990	3.006438	0.173365	1
8879	2.254565	0.104760	2
27096	12.219195	0.750181	3
46878	11.251662	0.363716	3
51286	3.390699	0.597467	1
10758	2.619729	0.582318	2
14126	3.607736	1.067523	2
58501	3.693520	1.468464	1
4302	5.308560	1.430859	2
12973	3.664706	0.999688	2
28522	6.863385	1.579009	3
58927	9.252268	0.508698	3
31086	2.833332	1.125228	1
9671	0.000000	1.049783	2
77697	12.871060	1.583105	1
8227	4.280136	0.231895	2
24790	1.022441	0.232860	1
28779	0.000000	1.278317	1
40189	7.873526	1.347731	3
32439	9.868168	0.270406	3
72091	6.110777	0.562026	1
44276	0.588459	0.826724	1
12766	0.000000	0.107287	2
49110	2.269504	1.525998	1
11613	3.928716	0.219762	2
23393	10.143231	1.574901	3
49988	11.707956	1.413128	3
70574	14.615091	0.115460	1
44619	13.821777	1.321756	3
9510	3.693628	0.940843	2
51633	3.593824	1.456206	1
0	9.644839	0.283643	2
45736	10.963823	0.779237	3
31453	10.534273	1.111103	3
27456	14.245964	1.350564	3
16620	2.928922	0.510768	2
39258	7.279407	1.089083	3
68546	9.270485	0.749468	1
34926	8.734608	0.823680	3
25438	0.468210	1.616445	2
27101	3.865509	1.519859	1
30341	11.936855	0.520991	3
49651	10.270248	1.690413	3
66228	6.224688	0.258473	1
46518	10.090782	0.899973	3
21106	5.719786	0.799530	3
4142	4.100658	0.883964	2
9396	6.893916	1.287718	2
73960	13.680942	0.578499	1
38888	13.445356	1.610614	3
13221	5.684733	0.001564	2
7817	0.000000	0.633417	2
75110	11.246243	0.234592	1
57594	3.413211	0.536593	1
32697	9.470956	0.656755	3
34723	3.644413	1.010234	1
43061	8.260573	1.610070	3
7600	4.051259	1.556849	2
38351	9.662814	1.006165	3
16468	2.393521	1.073150	2
11492	5.031122	0.660053	2
42981	10.098166	0.452191	3
13439	0.000000	1.586187	2
45723	10.502888	1.675051	3
17860	5.263312	1.571087	2
49030	8.710257	0.455457	3
71831	13.681333	1.334505	1
54029	4.185857	0.465292	1
15908	5.029871	1.644538	2
14766	0.899229	1.417685	2
11455	5.783970	0.948918	2
29477	12.433612	0.784509	3
40342	3.544808	1.554774	1
15938	9.300619	1.492262	3
50751	1.845282	0.098463	1
49970	0.831330	1.312882	1
17874	2.994732	1.052011	2
32869	9.267907	0.979002	3
20483	2.690171	0.009793	2
72906	9.259513	1.120423	1
36104	9.663199	0.477754	3
2820	0.270549	0.436030	2
41897	11.998196	0.260275	3
37123	12.205252	0.330934	3
34433	9.539169	0.070351	3
70311	8.567182	1.494726	1
43525	7.341373	1.025287	3
19817	6.487416	1.361268	2
24838	9.574946	0.650651	3
26837	11.030074	1.582937	3
46123	2.245420	0.662312	1
7659	3.534656	0.899575	2
16855	9.030467	0.452749	2
57259	3.367244	0.539123	1
72103	11.232054	1.689227	1
27561	10.910315	0.818138	3
64752	10.284645	0.403570	1
40636	10.284809	0.512702	3
57631	2.263852	1.560922	1
15332	11.287548	0.430679	3
9062	0.683925	0.399504	2
21878	11.742266	1.337641	3
66024	10.289297	0.919596	1
67710	7.416231	1.345740	1
76611	15.812165	0.372702	1
49262	2.648873	1.084486	1
38413	10.693272	0.999451	3
11871	5.009027	1.699408	2
8282	10.356788	0.646222	3
53432	2.894288	1.345683	1
73887	11.907924	0.656005	1
34248	9.644051	1.443327	3
54592	0.915456	1.692014	1
12213	1.628859	0.720800	2
5423	1.243480	0.404111	2
71040	9.704493	0.123735	1
12031	7.191609	0.477400	2
26147	3.250133	0.380155	1
73793	7.525367	0.957541	1
67213	12.286014	0.212443	1
5351	3.536676	0.109552	2
15856	1.915536	1.149206	2
23757	2.746093	0.011336	1
37551	2.571454	0.853974	1
31319	2.179358	1.620502	1
34465	10.822760	1.436099	3
27510	10.826618	1.155776	3
11595	4.677207	1.167239	2
53926	10.822482	0.012502	3
11514	3.783099	0.924290	2
25163	10.511693	1.342377	3
55123	4.171466	0.058437	1
6727	0.000000	0.782151	2
68846	9.252024	0.479531	1
35004	2.865519	1.576448	1
10862	2.487559	0.179178	2
12774	0.000000	0.519448	2
11420	7.094107	1.153794	2
35937	3.738925	0.743204	1
12646	0.000000	1.368206	2
32366	9.912682	1.511367	3
857	0.000000	1.147745	2
65922	9.594941	1.259675	1
34942	4.939900	1.551997	1
33954	8.551327	1.044211	3
17198	11.577764	0.397248	3
58486	6.923762	1.100302	1
19621	8.850713	1.498582	3
3377	3.411975	0.779723	2
10342	5.040291	0.829850	2
4366	0.000000	1.480670	2
37126	8.554468	1.547864	3
11234	1.244809	1.143121	2
81410	16.488311	0.548105	1
37504	7.516800	1.690526	3
37810	10.553332	0.025855	3
31935	3.612374	0.996824	1
45594	1.028510	0.690136	1
40141	12.232962	0.889217	3
11935	3.085819	1.460597	2
23741	4.779029	0.777989	3
19024	12.651027	0.516108	3
72415	9.024284	0.837241	1
23664	9.206464	0.722055	3
72638	10.019908	1.578233	1
41623	3.461545	1.167252	1
14414	2.781797	0.132895	2
79986	11.086992	1.132356	1
28337	11.540185	1.214842	3
82287	13.313130	0.134561	1
3697	4.782501	1.324321	2
11512	4.609749	1.144115	2
13670	0.326522	0.122042	2
22057	0.488005	0.082934	1
7696	4.978819	1.047391	2
66395	12.559753	0.652117	1
10787	0.175166	1.524339	2
62557	12.347316	0.032065	3
67919	17.028415	1.579392	1
21374	5.039922	1.683188	3
47975	0.221976	0.765705	1
14915	3.442431	0.214467	2
46955	7.922563	0.428719	3
10141	3.202728	1.601215	2
6323	2.539497	0.668774	2
79360	14.173179	1.250142	1
67340	10.633875	0.319724	1
20650	8.775833	1.495751	3
13851	5.516050	0.725516	2
4766	1.419159	1.132544	2
66287	5.619946	0.343555	1
29695	3.302247	0.759082	1
46064	9.144220	0.111108	3
16237	6.928201	0.634347	2
67919	9.656358	0.315599	1
8733	1.688150	0.018416	2
50555	9.282901	0.892439	3
42191	7.567784	0.014408	3
75211	13.024699	1.452612	1
9897	3.285627	0.349153	2
0	1.071874	1.163060	2
66063	5.021508	0.149525	1
42981	1.897255	1.291279	1
47495	1.707749	0.692317	1
9150	10.485717	0.871123	3
33193	9.732453	0.562792	3
83802	12.389897	0.703154	1
30240	9.908245	0.990925	3
13616	0.000000	1.282392	2
46685	0.000000	0.890108	1
70772	9.858533	1.215699	1
69104	8.755719	0.672773	1
17779	9.140572	0.070842	3
13693	0.000000	0.515313	2
71691	10.098420	0.220488	1
37852	3.198934	1.416614	1
48457	13.913605	1.073283	3
63089	12.724109	1.211626	1
33309	11.748560	0.649590	3
36010	11.066382	1.294947	3
51651	10.756105	1.366524	3
20281	11.299989	0.564535	3
7501	7.438766	1.596354	2
30952	12.882849	1.187967	3
48980	0.412364	0.650053	1
38887	9.168351	0.594046	3
69843	4.193425	0.230799	1
37054	10.238713	0.741312	3
35158	12.486473	1.633621	3
26284	10.051886	1.196171	3
51626	2.968717	0.096644	1
33875	8.457136	1.254432	3
39430	7.735179	0.176206	3
86976	12.523467	1.612084	1
44410	3.263120	1.661314	1
47629	12.938691	0.506411	3
52849	2.659439	0.906981	1
26514	12.258000	0.323728	3
